Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,22,PHI,NBA,PG,1,0,15:19,3,6,0.5,0,2,0,0,0,NA,0,2,1,2,0,1,1,6
Career,NA,,NBA,,1,0,15,3,6,0.5,0,2,0,0,0,NA,0,2,1,2,0,1,1,6
