,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2009-10,19,PHI,NBA,45:04,10,15,5,6,8,12,5,6,4,8,10,13,7,2,7,5,25,25.2
2010-11,20,PHI,NBA,46:31,12,20,4,7,12,18,7,9,4,8,10,13,6,2,7,6,29,27.2
2011-12,21,PHI,NBA,42:50,13,27,6,8,12,22,7,8,3,7,8,11,5,2,7,6,30,22.9
2012-13,22,PHI,NBA,45:30,16,28,5,7,15,25,7,9,4,7,10,15,5,2,8,6,35,31.8
2013-14,23,NOP,NBA,49:12,14,28,4,7,13,26,6,6,4,7,9,13,4,2,6,5,31,27.5
2014-15,24,NOP,NBA,45:26,12,24,5,8,10,19,6,6,4,6,7,15,5,2,5,6,30,26.7
2015-16,25,NOP,NBA,40:31,13,27,5,9,11,23,8,10,3,8,11,12,5,2,7,6,38,28.8
2016-17,26,NOP,NBA,43:29,13,27,4,8,10,21,7,9,3,8,10,14,5,3,9,5,33,32.7
2017-18,27,NOP,NBA,48:53,16,31,5,11,14,26,8,12,3,9,11,17,5,4,7,6,37,34.9
2018-19,28,NOP,NBA,42:08,14,27,6,13,14,22,10,12,4,9,12,14,4,6,9,6,37,34.6
2019-20,29,NOP,NBA,41:22,13,28,7,11,10,21,8,9,4,9,10,15,6,4,8,5,37,35.2
Career,,,,49:12,16,31,7,13,15,26,10,12,4,9,12,17,7,6,9,6,38,35.2
7 Seasons,,NOP,NBA,49:12,16,31,7,13,14,26,10,12,4,9,12,17,6,6,9,6,38,35.2
4 Seasons,,PHI,NBA,46:31,16,28,6,8,15,25,7,9,4,8,10,15,7,2,8,6,35,31.8
