,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,19,PHI,NBA,PG,73,1767,78%,23%,,,,-5.1,-0.6,91,41,66,7,36,9,614,9,26
2010-11,20,PHI,NBA,PG,82,2901,100%,1%,,,,+3.0,+4.8,129,58,85,9,92,14,1159,30,60
2011-12,21,PHI,NBA,PG,65,2196,62%,38%,,,,+4.9,+0.4,73,40,52,10,57,6,636,14,62
2012-13,22,PHI,NBA,PG,78,2926,99%,1%,,,,-2.6,+3.9,156,90,66,13,103,12,1414,21,76
2013-14,23,NOP,NBA,PG,34,1143,91%,9%,,,,+1.4,+5.6,57,30,29,6,28,6,604,6,29
2014-15,24,NOP,NBA,PG,40,1303,94%,6%,,,,+4.2,+4.3,56,23,42,6,30,5,601,5,31
2015-16,25,NOP,NBA,PG,65,1831,32%,65%,3%,,,+0.3,+7.7,84,67,60,4,90,14,901,21,49
2016-17,26,NOP,NBA,PG,67,2190,63%,34%,3%,,,+0.6,+5.6,110,56,59,6,65,6,1151,11,39
2017-18,27,NOP,NBA,SG,81,2927,1%,40%,59%,,,+5.2,+12.8,133,51,93,7,87,10,1139,31,56
2018-19,28,NOP,NBA,SG,67,2402,5%,67%,28%,,,+4.4,+14.6,139,47,59,8,116,10,1197,36,65
2019-20,29,NOP,NBA,SG,55,1922,3%,61%,35%,1%,,+1.0,+5.0,96,40,47,9,74,20,921,18,56
Career,,,NBA,,707,23508,55%,31%,14%,,,+1.7,+6.2,1124,543,658,85,778,112,10337,202,549
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,NOP,NBA,,409,13718,32%,44%,23%,,,+2.7,+8.8,675,314,389,46,490,71,6514,128,325
4 seasons,,PHI,NBA,,298,9790,87%,13%,,,,+0.3,+2.6,449,229,269,39,288,41,3823,74,224
