,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1971-72,25,ATL,NBA,,7,17,2,3,,,10,9,,,5,16
1972-73,26,ATL,NBA,,12,22,2,2,,,8,7,,,6,25
1975-76,29,SEA,NBA,,2,7,2,4,2,3,5,7,2,0,3,5
1976-77,30,POR,NBA,,12,18,2,2,2,3,4,4,3,1,4,24
Career,,,,,12,22,2,4,,,10,9,,,6,25
1 Season,,POR,NBA,,12,18,2,2,2,3,4,4,3,1,4,24
2 Seasons,,ATL,NBA,,12,22,2,3,,,10,9,,,6,25
1 Season,,SEA,NBA,,2,7,2,4,2,3,5,7,2,0,3,5
