Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,23,CIN,NBA,SG,57,NA,1161,5.6,13.7,0.406,2.1,2.8,0.747,NA,NA,6.7,5.5,NA,NA,5.1,13.2
1970-71,24,BUF,NBA,SG,80,NA,2082,6.5,15.5,0.422,2.5,3.3,0.751,NA,NA,5.8,5,NA,NA,4.3,15.5
1971-72,25,ATL,NBA,PG,82,NA,2337,5.3,11.9,0.446,2.2,2.7,0.838,NA,NA,5.2,5.8,NA,NA,3.6,12.9
1972-73,26,ATL,NBA,PG,76,NA,2741,6.2,13.2,0.468,1.6,2,0.82,NA,NA,5.2,6.3,NA,NA,3.4,14
1973-74,27,ATL,NBA,PG,62,NA,2003,6.9,15.2,0.454,1.9,2.4,0.791,1.1,3.7,4.8,6.4,2.4,0.3,3.4,15.7
1974-75,28,ATL,NBA,SG,60,NA,1393,8.1,19,0.427,2.4,2.9,0.832,2,3.3,5.3,4.4,2,0.3,3.2,18.7
1975-76,29,SEA,NBA,SG,81,NA,1644,6.5,14.8,0.442,2,2.5,0.776,1.2,3.6,4.8,4.4,1.8,0.3,3,15.1
1976-77,30,POR,NBA,SG,80,NA,1665,7,16.1,0.438,2,2.6,0.767,1.4,3,4.3,3.7,1.6,0.1,3.6,16.1
Career,NA,,NBA,,578,NA,15026,6.5,14.7,0.441,2.1,2.6,0.792,1.4,3.4,5.2,5.3,2,0.3,3.6,15
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,ATL,NBA,,280,NA,8474,6.4,14.3,0.45,2,2.4,0.821,1.5,3.5,5.1,5.9,2.2,0.3,3.4,14.9
1 season,NA,SEA,NBA,,81,NA,1644,6.5,14.8,0.442,2,2.5,0.776,1.2,3.6,4.8,4.4,1.8,0.3,3,15.1
1 season,NA,BUF,NBA,,80,NA,2082,6.5,15.5,0.422,2.5,3.3,0.751,NA,NA,5.8,5,NA,NA,4.3,15.5
1 season,NA,POR,NBA,,80,NA,1665,7,16.1,0.438,2,2.6,0.767,1.4,3,4.3,3.7,1.6,0.1,3.6,16.1
1 season,NA,CIN,NBA,,57,NA,1161,5.6,13.7,0.406,2.1,2.8,0.747,NA,NA,6.7,5.5,NA,NA,5.1,13.2
