Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1971-72,25,ATL,NBA,PG,6,173,13.4,0.435,0.155,NA,NA,8.1,25.6,NA,NA,NA,-0.1,0.1,0,-0.005,NA,NA,NA,NA,NA
1972-73,26,ATL,NBA,PG,6,197,12,0.427,0.062,NA,NA,7.5,20,NA,NA,NA,-0.1,0.2,0.1,0.025,NA,NA,NA,NA,NA
1975-76,29,SEA,NBA,SG,6,86,6.7,0.279,0.296,4,11.2,7.5,17.7,3.2,0,NA,-0.2,0,-0.2,-0.129,NA,-6.4,0.5,-5.9,-0.1
1976-77,30,POR,NBA,SG,18,295,10.3,0.448,0.098,2.6,4.6,3.6,14.8,2,0.2,NA,-0.1,0.3,0.2,0.039,NA,-0.3,-1.5,-1.8,0
Career,NA,,NBA,,36,751,11.1,0.423,0.119,2.9,6.1,6.1,19,2.2,0.1,NA,-0.5,0.6,0.1,0.006,NA,-1.7,-1,-2.7,-0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,POR,NBA,,18,295,10.3,0.448,0.098,2.6,4.6,3.6,14.8,2,0.2,NA,-0.1,0.3,0.2,0.039,NA,-0.3,-1.5,-1.8,0
2 seasons,NA,ATL,NBA,,12,370,12.7,0.431,0.105,NA,NA,7.8,22.6,NA,NA,NA,-0.2,0.3,0.1,0.011,NA,NA,NA,NA,NA
1 season,NA,SEA,NBA,,6,86,6.7,0.279,0.296,4,11.2,7.5,17.7,3.2,0,NA,-0.2,0,-0.2,-0.129,NA,-6.4,0.5,-5.9,-0.1
