Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,WSC,BAA,C,6,NA,NA,3.8,16,0.24,2.7,3.2,0.842,NA,0.2,4.2,10.3
1950-51,28,INO,NBA,C,3,NA,NA,0.7,5,0.133,0,0,NA,3.7,3,3.7,1.3
1951-52,29,BOS,NBA,C,3,NA,16.7,0.7,2.3,0.286,1,2,0.5,3.3,1,3.7,2.3
1952-53,30,BOS,NBA,C,6,NA,12,0,1.7,0,0.8,0.8,1,3.2,1,2.7,0.8
Career,NA,,TOT,,18,NA,13.6,1.5,7.1,0.211,1.3,1.7,0.8,3.3,1.1,3.5,4.3
,NA,,NBA,,12,NA,13.6,0.3,2.7,0.125,0.7,0.9,0.727,3.3,1.5,3.2,1.3
,NA,,BAA,,6,NA,NA,3.8,16,0.24,2.7,3.2,0.842,NA,0.2,4.2,10.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,9,NA,13.6,0.2,1.9,0.118,0.9,1.2,0.727,3.2,1,3,1.3
1 season,NA,WSC,BAA,,6,NA,NA,3.8,16,0.24,2.7,3.2,0.842,NA,0.2,4.2,10.3
1 season,NA,INO,NBA,,3,NA,NA,0.7,5,0.133,0,0,NA,3.7,3,3.7,1.3
