Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,WSC,BAA,C,60,NA,NA,223,876,0.255,111,163,0.681,NA,60,181,557
1947-48,25,WSC,BAA,C,48,NA,NA,131,526,0.249,54,88,0.614,NA,31,151,316
1948-49,26,TOT,BAA,C,57,NA,NA,215,830,0.259,104,167,0.623,NA,125,215,534
1948-49,26,BLB,BAA,C,7,NA,NA,21,80,0.263,11,18,0.611,NA,9,32,53
1948-49,26,INJ,BAA,C,13,NA,NA,58,236,0.246,14,30,0.467,NA,34,40,130
1948-49,26,FTW,BAA,C,37,NA,NA,136,514,0.265,79,119,0.664,NA,82,143,351
1949-50,27,TOT,NBA,C,62,NA,NA,132,495,0.267,77,115,0.67,NA,108,231,341
1949-50,27,FTW,NBA,C,2,NA,NA,3,8,0.375,1,3,0.333,NA,2,8,7
1949-50,27,TRI,NBA,C,36,NA,NA,85,319,0.266,53,76,0.697,NA,64,149,223
1949-50,27,BOS,NBA,C,24,NA,NA,44,168,0.262,23,36,0.639,NA,42,74,111
1950-51,28,TOT,NBA,C,58,NA,NA,111,351,0.316,45,70,0.643,219,77,164,267
1950-51,28,BOS,NBA,C,46,NA,NA,102,298,0.342,35,54,0.648,184,67,152,239
1950-51,28,INO,NBA,C,12,NA,NA,9,53,0.17,10,16,0.625,35,10,12,28
1951-52,29,BOS,NBA,C,60,NA,581,78,227,0.344,26,43,0.605,132,63,91,182
1952-53,30,BOS,NBA,C,69,NA,771,76,252,0.302,39,56,0.696,182,75,110,191
Career,NA,,TOT,,414,NA,1352,966,3557,0.272,456,702,0.65,533,539,1143,2388
,NA,,NBA,,249,NA,1352,397,1325,0.3,187,284,0.658,533,323,596,981
,NA,,BAA,,165,NA,NA,569,2232,0.255,269,418,0.644,NA,216,547,1407
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,BOS,NBA,,199,NA,1352,300,945,0.317,123,189,0.651,498,247,427,723
2 seasons,NA,WSC,BAA,,108,NA,NA,354,1402,0.252,165,251,0.657,NA,91,332,873
2 seasons,NA,FTW,BAA,,39,NA,NA,139,522,0.266,80,122,0.656,NA,84,151,358
1 season,NA,TRI,NBA,,36,NA,NA,85,319,0.266,53,76,0.697,NA,64,149,223
1 season,NA,INJ,BAA,,13,NA,NA,58,236,0.246,14,30,0.467,NA,34,40,130
1 season,NA,INO,NBA,,12,NA,NA,9,53,0.17,10,16,0.625,35,10,12,28
1 season,NA,BLB,BAA,,7,NA,NA,21,80,0.263,11,18,0.611,NA,9,32,53
