Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,22,TOT,NBA,PF,77,7,1222,207,435,0.476,1,4,0.25,206,431,0.478,0.477,61,83,0.735,96,159,255,59,25,23,81,192,476
1982-83,22,PHI,NBA,PF,46,2,702,106,207,0.512,0,1,0,106,206,0.515,0.512,21,28,0.75,52,102,154,32,13,9,46,118,233
1982-83,22,IND,NBA,PF,31,5,520,101,228,0.443,1,3,0.333,100,225,0.444,0.445,40,55,0.727,44,57,101,27,12,14,35,74,243
1986-87,26,SEA,NBA,PF,63,0,579,71,190,0.374,2,13,0.154,69,177,0.39,0.379,29,46,0.63,52,65,117,27,20,11,42,94,173
1987-88,27,SEA,NBA,PF,81,2,973,208,454,0.458,17,58,0.293,191,396,0.482,0.477,51,63,0.81,78,120,198,53,39,13,57,151,484
1988-89,28,SEA,NBA,PF,69,1,774,135,349,0.387,42,110,0.382,93,239,0.389,0.447,46,57,0.807,58,107,165,36,37,24,48,136,358
Career,NA,,NBA,,290,10,3548,621,1428,0.435,62,185,0.335,559,1243,0.45,0.457,187,249,0.751,284,451,735,175,121,71,228,573,1491
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,213,3,2326,414,993,0.417,61,181,0.337,353,812,0.435,0.448,126,166,0.759,188,292,480,116,96,48,147,381,1015
1 season,NA,PHI,NBA,,46,2,702,106,207,0.512,0,1,0,106,206,0.515,0.512,21,28,0.75,52,102,154,32,13,9,46,118,233
1 season,NA,IND,NBA,,31,5,520,101,228,0.443,1,3,0.333,100,225,0.444,0.445,40,55,0.727,44,57,101,27,12,14,35,74,243
