Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,24,ATL,NBA,SG,1,1,32:00,11,16,0.688,0,0,NA,0,0,NA,1,1,7,6,0,2,2,22
1980-81,25,ATL,NBA,SG,1,1,28:00,7,12,0.583,0,0,NA,2,3,0.667,1,2,2,1,0,3,1,16
Career,NA,,NBA,,2,2,60,18,28,0.643,0,0,NA,2,3,0.667,2,3,9,7,0,5,3,38
