Season,Team,Lg,Salary
2015-16,San Antonio Spurs,NBA,"$1,200,000"
2016-17,Detroit Pistons,NBA,"$7,000,000"
2017-18,Los Angeles Clippers,NBA,"$7,000,000"
2018-19,Philadelphia 76ers,NBA,"$7,000,000"
Career,(may be incomplete),,"$22,200,000"
