,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,27,SAS,NBA,C,54,508,.603,4.6,1.000,.483,.345,.132,.040,.000,.603,.738,.500,.391,.571,,.619,.201,32,,,,0,0
2016-17,28,DET,NBA,C,35,293,.545,4.7,1.000,.417,.485,.098,.000,.000,.545,.764,.391,.385,,,.653,.114,13,,,,0,0
2017-18,29,TOT,NBA,C,39,337,.534,4.0,1.000,.453,.432,.088,.027,.000,.534,.731,.391,.308,.250,,.620,.155,20,,,,0,0
2017-18,29,DET,NBA,C,19,171,.519,4.7,1.000,.329,.557,.076,.038,.000,.519,.692,.455,.333,.333,,.707,.114,7,,,,0,0
2017-18,29,LAC,NBA,C,20,166,.551,3.3,1.000,.594,.290,.101,.014,.000,.551,.756,.250,.286,.000,,.526,.203,13,,,,0,0
2018-19,30,TOT,NBA,C,58,681,.615,5.3,.962,.558,.262,.100,.042,.038,.624,.731,.471,.577,.273,.400,.660,.158,37,1.000,.300,1.000,0,0
2018-19,30,LAC,NBA,C,36,376,.607,4.0,.986,.657,.214,.079,.036,.014,.616,.696,.467,.545,.200,.000,.624,.179,22,,.000,,0,0
2018-19,30,PHI,NBA,C,22,305,.625,6.8,.933,.442,.317,.125,.050,.067,.634,.792,.474,.600,.333,.500,.704,.133,15,1.000,.375,1.000,0,0
2019-20,31,DAL,NBA,C,37,337,.555,7.4,.913,.434,.306,.121,.052,.087,.582,.800,.415,.333,.333,.267,.522,.116,17,1.000,.067,1.000,0,0
Career,,,NBA,,223,2156,.577,5.3,.972,.480,.348,.108,.035,.028,.585,.749,.434,.417,.355,.320,.619,.151,119,1.000,.160,1.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,56,542,.589,3.8,.990,.636,.239,.086,.029,.010,.594,.714,.380,.444,.167,.000,.593,.187,35,,.000,,0,0
2 seasons,,DET,NBA,,54,464,.536,4.7,1.000,.384,.512,.090,.014,.000,.536,.741,.417,.368,.333,,.673,.114,20,,,,0,0
1 season,,SAS,NBA,,54,508,.603,4.6,1.000,.483,.345,.132,.040,.000,.603,.738,.500,.391,.571,,.619,.201,32,,,,0,0
1 season,,DAL,NBA,,37,337,.555,7.4,.913,.434,.306,.121,.052,.087,.582,.800,.415,.333,.333,.267,.522,.116,17,1.000,.067,1.000,0,0
1 season,,PHI,NBA,,22,305,.625,6.8,.933,.442,.317,.125,.050,.067,.634,.792,.474,.600,.333,.500,.704,.133,15,1.000,.375,1.000,0,0
