,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1979-80,18,STJOHNS,12,65,13,29,,,21,26,,18,,7,1,13,18,47,.448,,.808,5.4,3.9,1.5,
1980-81,19,STJOHNS,27,348,54,104,,,35,52,,31,,10,6,34,62,143,.519,,.673,12.9,5.3,1.1,
1981-82,20,STJOHNS,30,431,69,136,,,64,78,,41,,17,7,54,63,202,.507,,.821,14.4,6.7,1.4,
1982-83,21,STJOHNS,33,727,123,217,,,71,92,,64,,27,14,65,98,317,.567,,.772,22.0,9.6,1.9,
Career,,,102,1571,259,486,,,191,248,,154,,61,28,166,241,709,.533,,.770,15.4,7.0,1.5,
