,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,20,NYK,NBA,SG,28,412,,37%,58%,5%,,+5.7,+9.4,3,4,29,1,9,5,41,1,5
2009-10,21,NYK,NBA,SF,81,2747,,8%,57%,35%,,-2.5,+4.3,35,36,102,15,121,35,306,18,25
2010-11,22,TOT,NBA,PF-SF,62,2104,,,39%,59%,2%,+1.9,-1.7,20,40,66,14,153,31,240,18,24
2010-11,22,NYK,NBA,PF,48,1671,,,30%,67%,3%,+1.0,-0.3,14,27,53,10,117,26,192,12,14
2010-11,22,DEN,NBA,SF,14,433,,,76%,25%,,+5.5,+0.4,6,13,13,4,36,5,48,6,10
2011-12,23,DEN,NBA,SF,43,1351,,,75%,24%,1%,+8.4,+8.8,27,20,37,12,71,18,253,9,25
2012-13,24,DEN,NBA,SF,71,2309,,,69%,31%,,+7.4,+5.2,57,23,61,18,129,15,391,23,58
2014-15,26,DEN,NBA,SF,59,1426,,1%,45%,54%,1%,+0.9,+7.3,32,17,43,5,68,16,191,15,33
2015-16,27,DEN,NBA,SF,53,1839,,,67%,32%,1%,-3.0,+0.2,25,28,34,10,160,14,301,22,49
2016-17,28,DEN,NBA,SF,63,2134,,,37%,62%,1%,+2.7,+5.7,36,30,33,7,146,1,311,21,30
2017-18,29,LAC,NBA,SF,21,671,,,64%,36%,,+0.1,-0.3,16,4,11,0,32,2,96,3,15
2018-19,30,LAC,NBA,SF,68,2059,,,57%,43%,,+1.7,+1.5,51,19,55,14,139,21,419,27,41
2019-20,31,OKC,NBA,PF,55,1690,,,,98%,2%,+4.3,+4.9,26,19,26,11,99,15,264,17,30
Career,,,NBA,,604,18742,,2%,51%,46%,1%,+2.2,+3.8,328,240,497,107,1127,173,2813,174,335
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,DEN,NBA,,303,9492,,,59%,40%,1%,+3.4,+5.0,183,131,221,56,610,69,1495,96,205
3 seasons,,NYK,NBA,,157,4830,,8%,47%,43%,1%,-0.6,+3.2,52,67,184,26,247,66,539,31,44
2 seasons,,LAC,NBA,,89,2730,,,59%,41%,,+1.3,+1.1,67,23,66,14,171,23,515,30,56
1 season,,OKC,NBA,,55,1690,,,,98%,2%,+4.3,+4.9,26,19,26,11,99,15,264,17,30
