,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1979-80,22,HOU,NBA,,9,,1,,,,7,8,,,,,,,,,22,
1980-81,23,HOU,NBA,,11,,1,,,,8,9,,,,,,,,,24,
1981-82,24,HOU,NBA,,15,,2,,,,8,8,,,,,,,,,32,
1982-83,25,HOU,NBA,,15,26,3,,15,,11,12,,,,,,,,,42,
1983-84,26,HOU,NBA,,10,17,1,3,10,17,14,17,2,6,7,15,5,2,7,6,28,28.0
1984-85,27,HOU,NBA,,7,14,3,4,7,13,6,7,1,3,3,8,3,1,4,5,18,17.2
1985-86,28,HOU,NBA,,9,17,2,6,8,14,8,9,1,6,6,11,5,1,5,6,28,22.4
1986-87,29,HOU,NBA,,8,17,2,6,8,16,7,7,3,4,5,13,4,2,5,6,21,22.8
1987-88,30,HOU,NBA,,11,18,3,6,10,15,15,16,2,5,6,15,8,2,6,6,26,26.2
1988-89,31,HOU,NBA,,6,12,1,5,6,12,5,6,2,5,5,7,3,1,6,5,17,17.0
Career,,,,,15,,3,,,,15,17,,,,,,,,,42,
