Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1978-79,23,HOU,NBA,SF,2,NA,45,7.7,18.7,0.412,NA,NA,NA,7.7,18.7,0.412,6.6,9.9,0.667,5.5,4.4,9.9,2.2,1.1,2.2,5.5,7.7,22,NA,93,110
1979-80,24,HOU,NBA,SF,7,NA,266,9.7,19.1,0.51,0,0.2,0,9.7,18.9,0.515,4.1,4.9,0.846,2.6,7.7,10.3,4.9,1.1,1.3,3.6,5.2,23.6,NA,110,112
1980-81,25,HOU,NBA,SF,21,NA,868,8.2,17.9,0.459,0,0.1,0,8.2,17.8,0.462,3.6,5.4,0.663,3.3,5.1,8.4,5.8,3,1.4,2.6,4.7,20.1,NA,106,103
1981-82,26,HOU,NBA,SF,3,NA,115,7.3,15,0.484,0,0,NA,7.3,15,0.484,1.9,2.4,0.8,4.4,8.3,12.6,4.4,2.4,1,0,4.9,16.5,NA,128,103
1984-85,29,HOU,NBA,SF,5,0,87,10.1,23.9,0.422,0,2.1,0,10.1,21.8,0.463,0,0,NA,1.6,7.4,9,2.7,2.1,1.1,3.2,11.7,20.2,NA,89,99
1985-86,30,HOU,NBA,SF,20,20,773,7.8,18.1,0.431,0.2,1.3,0.143,7.6,16.8,0.453,2.9,3.7,0.797,0.8,4.4,5.2,8.6,1.7,0.1,2.6,4.6,18.7,NA,106,109
1986-87,31,HOU,NBA,SG,10,10,431,6.5,17.9,0.361,0.2,2,0.118,6.2,15.9,0.391,1.7,2.7,0.652,0.7,3.5,4.2,5.5,1.2,0.3,3.1,4.2,14.9,NA,85,112
1987-88,32,HOU,NBA,SG,4,4,114,6.6,14.6,0.455,1.3,3.1,0.429,5.3,11.5,0.462,0.9,1.3,0.667,1.3,5.3,6.6,3.5,0.9,0,1.3,5.7,15.5,NA,112,115
1990-91,35,PHI,NBA,SF,7,0,41,3.9,11.7,0.333,0,1.3,0,3.9,10.4,0.375,0,0,NA,1.3,9.1,10.4,2.6,1.3,0,2.6,9.1,7.8,NA,70,112
Career,NA,,NBA,,79,34,2740,7.9,18,0.437,0.1,1,0.151,7.7,17,0.454,2.9,4,0.724,2,5.1,7.1,6.1,1.9,0.7,2.7,5.1,18.7,NA,103,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,HOU,NBA,,72,34,2699,7.9,18.1,0.438,0.2,1,0.154,7.8,17.1,0.454,2.9,4,0.724,2,5.1,7.1,6.2,1.9,0.8,2.7,5,18.9,NA,103,108
1 season,NA,PHI,NBA,,7,0,41,3.9,11.7,0.333,0,1.3,0,3.9,10.4,0.375,0,0,NA,1.3,9.1,10.4,2.6,1.3,0,2.6,9.1,7.8,NA,70,112
