Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,23,PHW,NBA,NA,19,NA,110,11,37,0.297,6,12,0.5,39,3,13,28
Career,NA,,NBA,NA,19,NA,110,11,37,0.297,6,12,0.5,39,3,13,28
