Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,OAK,ABA,PG,16,NA,380,75,176,0.426,0,0,NA,75,176,0.426,0.426,67,99,0.677,NA,NA,40,34,36,50,217
1970-71,24,VIR,ABA,,1,NA,1,0,0,NA,0,0,NA,0,0,NA,NA,1,2,0.5,0,0,0,0,0,0,1
Career,NA,,ABA,,17,NA,381,75,176,0.426,0,0,NA,75,176,0.426,0.426,68,101,0.673,0,0,40,34,36,50,218
