,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1981-82,18,UNC,34,,191,358,,,78,108,,149,61,41,8,57,91,460,.534,,.722,,13.5,4.4,1.8
1982-83,19,UNC,36,,282,527,34,76,123,167,,197,56,78,28,76,110,721,.535,.447,.737,,20.0,5.5,1.6
1983-84,20,UNC,31,,247,448,,,113,145,,163,64,50,35,67,70,607,.551,,.779,,19.6,5.3,2.1
Career,,,101,,720,1333,34,76,314,420,,509,181,169,71,200,271,1788,.540,.447,.748,,17.7,5.0,1.8
