Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25,PTP,ABA,PF,14,NA,167,4.1,9.3,0.442,0,0,NA,4.1,9.3,0.442,4.3,6.3,0.69,NA,NA,14.9,1.3,3.9,9.3,12.5
Career,NA,,ABA,,14,NA,167,4.1,9.3,0.442,0,0,NA,4.1,9.3,0.442,4.3,6.3,0.69,NA,NA,14.9,1.3,3.9,9.3,12.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PTP,ABA,,14,NA,167,4.1,9.3,0.442,0,0,NA,4.1,9.3,0.442,4.3,6.3,0.69,NA,NA,14.9,1.3,3.9,9.3,12.5
