,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25,TOT,ABA,,4,,0,,,,3,5,,,,,,,10
1967-68,25,PTP,ABA,,4,,0,,,,3,5,,,,,,,10
Career,,,,,4,,0,,,,3,5,,,,,,,10
