,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,29,INO,NBA,,7,,8,10,,,,19
1950-51,30,INO,NBA,,5,,4,,,,,14
1951-52,31,INO,NBA,,5,,4,6,,,4,13
Career,,,,,7,,8,,,,,19
