Thru 4 Years,Thru 4 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Rich King,,0.2,0.1,0,-0.1
Joe Cooper,68.5,0.2,0.1,0,NA
Chris Engler,47.2,0.3,0.2,0,0
Tom Riker,47.1,0.2,0.2,0,NA
Mouhamed Sene,43.8,0.2,0.2,0,NA
Patrick O'Bryant,30.1,0.3,0.2,0,0
Paul Davis,27.4,0.2,0.2,0,0
Dan O'Sullivan,18.7,0.1,0.1,0,0
Oleksiy Pecherov,13.5,0.5,0.1,0,NA
Robert Werdann,2.8,0.2,0,-0.1,NA
Matt Fish,2.6,0.4,0.2,0,NA
