Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,24,ATL,NBA,PG,50,0,515,7.2,17.4,0.412,2.3,6.3,0.361,4.9,11.2,0.44,2.2,2.7,0.808,0.9,3.5,4.4,8.7,1.4,0.2,5.4,6.8,18.8,NA,94,110
2003-04,25,TOT,NBA,PG,43,0,294,6.8,18.1,0.378,1.8,5.5,0.333,5,12.6,0.397,2,2.6,0.786,1.3,3.5,4.8,7,3.1,0,4.8,8.1,17.5,NA,89,106
2003-04,25,ATL,NBA,PG,23,0,143,7.8,18.1,0.429,1.1,3.7,0.3,6.7,14.4,0.462,1.5,2.2,0.667,1.5,4.4,5.9,6.7,3.3,0,4.8,8.1,18.1,NA,90,105
2003-04,25,POR,NBA,PG,20,0,151,5.9,18.1,0.327,2.6,7.4,0.35,3.3,10.7,0.31,2.6,2.9,0.875,1.1,2.6,3.7,7.4,2.9,0,4.8,8.1,17,NA,88,107
2004-05,26,TOT,NBA,PG,71,46,2090,8,19.8,0.405,2.2,6.4,0.347,5.8,13.4,0.432,5,6,0.833,0.9,3.8,4.7,9.1,2,0.1,3.8,5.3,23.3,NA,105,109
2004-05,26,DAL,NBA,PG,4,0,16,3.2,25.9,0.125,3.2,9.7,0.333,0,16.2,0,6.5,9.7,0.667,0,3.2,3.2,3.2,0,0,3.2,3.2,16.2,NA,62,112
2004-05,26,NOH,NBA,PG,67,46,2074,8.1,19.8,0.408,2.2,6.4,0.347,5.8,13.4,0.437,5,5.9,0.836,0.9,3.8,4.7,9.1,2,0.1,3.8,5.3,23.3,NA,105,109
2005-06,27,BOS,NBA,PG,19,0,234,3.8,10.2,0.37,2.2,4.5,0.5,1.6,5.8,0.269,4,4,1,1.1,2.4,3.6,8.9,2.4,0.2,4,8.9,13.8,NA,109,108
2006-07,28,POR,NBA,PG,50,3,444,6.6,18.5,0.358,2,7.5,0.262,4.7,11,0.422,5.1,6.5,0.792,0.9,4.4,5.3,8.6,1.7,0.1,3.3,6.7,20.3,NA,103,112
2007-08,29,LAC,NBA,PG,67,8,1040,6.2,14.8,0.419,1.8,5.4,0.333,4.4,9.4,0.468,3.4,4.1,0.829,0.7,4.2,4.9,8.6,1.6,0.2,2.8,5.4,17.6,NA,107,111
Career,NA,,NBA,,300,57,4617,7.1,17.7,0.401,2.1,6.1,0.341,5,11.5,0.432,4.1,4.9,0.831,0.9,3.8,4.7,8.8,1.9,0.1,3.8,6,20.3,NA,103,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ATL,NBA,,73,0,658,7.3,17.6,0.416,2,5.7,0.352,5.3,11.9,0.446,2,2.6,0.781,1,3.7,4.7,8.3,1.8,0.2,5.3,7.1,18.6,NA,93,109
2 seasons,NA,POR,NBA,,70,3,595,6.4,18.4,0.35,2.1,7.4,0.284,4.3,10.9,0.395,4.5,5.6,0.803,0.9,4,4.9,8.3,2,0.1,3.7,7.1,19.5,NA,99,110
1 season,NA,LAC,NBA,,67,8,1040,6.2,14.8,0.419,1.8,5.4,0.333,4.4,9.4,0.468,3.4,4.1,0.829,0.7,4.2,4.9,8.6,1.6,0.2,2.8,5.4,17.6,NA,107,111
1 season,NA,NOH,NBA,,67,46,2074,8.1,19.8,0.408,2.2,6.4,0.347,5.8,13.4,0.437,5,5.9,0.836,0.9,3.8,4.7,9.1,2,0.1,3.8,5.3,23.3,NA,105,109
1 season,NA,BOS,NBA,,19,0,234,3.8,10.2,0.37,2.2,4.5,0.5,1.6,5.8,0.269,4,4,1,1.1,2.4,3.6,8.9,2.4,0.2,4,8.9,13.8,NA,109,108
1 season,NA,DAL,NBA,,4,0,16,3.2,25.9,0.125,3.2,9.7,0.333,0,16.2,0,6.5,9.7,0.667,0,3.2,3.2,3.2,0,0,3.2,3.2,16.2,NA,62,112
