,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,24,ATL,NBA,PG,50,515,100%,,,,,-13.8,-11.5,33,9,27,2,7,0,182,0,7
2003-04,25,TOT,NBA,PG,43,294,95%,5%,,,,-5.3,-2.1,8,14,21,0,3,0,79,0,4
2003-04,25,ATL,NBA,PG,23,143,100%,,,,,-10.7,-6.1,4,7,9,0,1,0,37,0,2
2003-04,25,POR,NBA,PG,20,151,90%,10%,,,,+0.4,+2.0,4,7,12,0,2,0,42,0,2
2004-05,26,TOT,NBA,PG,71,2090,99%,1%,,,,-8.4,-10.1,74,47,78,10,74,0,756,14,54
2004-05,26,DAL,NBA,PG,4,16,100%,,,,,-62.5,-68.9,0,0,0,0,1,0,2,0,1
2004-05,26,NOH,NBA,PG,67,2074,99%,1%,,,,-8.0,+0.6,74,47,78,10,73,0,754,14,53
2005-06,27,BOS,NBA,PG,19,234,100%,,,,,-1.5,+0.2,12,3,14,1,2,1,87,0,5
2006-07,28,POR,NBA,PG,50,444,100%,,,,,+4.4,+10.6,13,6,22,2,13,6,150,4,5
2007-08,29,LAC,NBA,PG,67,1040,98%,2%,,,,-4.5,+5.1,29,13,54,8,28,8,378,7,5
Career,,,NBA,,300,4617,99%,1%,,,,-6.3,-3.8,169,92,216,23,127,15,1632,25,80
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ATL,NBA,,73,658,100%,,,,,-13.1,-10.3,37,16,36,2,8,0,219,0,9
2 seasons,,POR,NBA,,70,595,97%,3%,,,,+3.4,+8.4,17,13,34,2,15,6,192,4,7
1 season,,LAC,NBA,,67,1040,98%,2%,,,,-4.5,+5.1,29,13,54,8,28,8,378,7,5
1 season,,NOH,NBA,,67,2074,99%,1%,,,,-8.0,+0.6,74,47,78,10,73,0,754,14,53
1 season,,BOS,NBA,,19,234,100%,,,,,-1.5,+0.2,12,3,14,1,2,1,87,0,5
1 season,,DAL,NBA,,4,16,100%,,,,,-62.5,-68.9,0,0,0,0,1,0,2,0,1
