Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,25,POR,NBA,SG,77,0,967,7.7,15.9,0.485,1.3,2.8,0.459,6.4,13.1,0.49,5,6,0.844,1.9,2.3,4.1,4.3,0.9,0.1,3.6,5,21.7
1990-91,26,TOT,NBA,SG,61,0,1015,8.6,17.5,0.493,0.8,2.3,0.354,7.8,15.2,0.514,4,4.9,0.832,1.8,2.1,3.9,3.1,1.5,0,2.9,4.7,22.1
1990-91,26,POR,NBA,SG,18,0,133,8.7,19.2,0.451,0.3,1.6,0.167,8.4,17.6,0.477,4.1,6,0.682,2.7,2.2,4.9,5.4,1.6,0,3.2,5.7,21.7
1990-91,26,NJN,NBA,SG,43,0,882,8.6,17.2,0.5,0.9,2.4,0.373,7.7,14.8,0.521,4,4.7,0.861,1.7,2.1,3.8,2.7,1.5,0,2.8,4.5,22.2
1991-92,27,NJN,NBA,SG,82,82,3027,7.9,15.6,0.508,1.5,3.3,0.444,6.5,12.3,0.525,2.8,3.4,0.808,1.2,1.9,3.1,3,1.2,0.1,2.6,2.9,20.1
1992-93,28,NJN,NBA,SG,70,67,2660,7.9,15.3,0.518,1,2.3,0.449,6.9,13.1,0.529,4.3,4.9,0.87,0.6,2,2.6,3.3,1.3,0.2,2.8,3.2,21.2
Career,NA,,NBA,,290,149,7669,8,15.8,0.506,1.2,2.7,0.437,6.8,13.1,0.52,3.7,4.4,0.841,1.1,2,3.1,3.3,1.2,0.1,2.8,3.5,20.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NJN,NBA,,195,149,6569,8,15.7,0.511,1.2,2.8,0.437,6.8,13,0.526,3.5,4.2,0.846,1,2,3,3.1,1.3,0.1,2.7,3.3,20.8
2 seasons,NA,POR,NBA,,95,0,1100,7.8,16.3,0.48,1.1,2.6,0.438,6.7,13.7,0.488,4.9,6,0.824,2,2.3,4.2,4.5,0.9,0.1,3.5,5.1,21.7
