Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1989-90,25,POR,NBA,SG,77,0,967,10,20.7,0.485,1.6,3.6,0.459,8.4,17.1,0.49,6.6,7.8,0.844,2.4,3,5.4,5.6,1.1,0.1,4.7,6.5,28.3,NA,113,109
1990-91,26,TOT,NBA,SG,61,0,1015,11.6,23.5,0.493,1.1,3.1,0.354,10.5,20.4,0.514,5.4,6.5,0.832,2.4,2.8,5.2,4.1,2,0,3.9,6.3,29.6,NA,111,110
1990-91,26,POR,NBA,SG,18,0,133,11.5,25.5,0.451,0.4,2.2,0.167,11.1,23.3,0.477,5.4,7.9,0.682,3.6,2.9,6.5,7.2,2.2,0,4.3,7.5,28.7,NA,104,107
1990-91,26,NJN,NBA,SG,43,0,882,11.6,23.1,0.5,1.2,3.2,0.373,10.4,19.9,0.521,5.4,6.3,0.861,2.2,2.8,5,3.6,2,0.1,3.8,6.1,29.8,NA,112,110
1991-92,27,NJN,NBA,SG,82,82,3027,10.8,21.3,0.508,2,4.5,0.444,8.8,16.8,0.525,3.8,4.6,0.808,1.6,2.6,4.2,4.1,1.7,0.2,3.5,4,27.4,NA,116,113
1992-93,28,NJN,NBA,SG,70,67,2660,11,21.3,0.518,1.4,3.1,0.449,9.6,18.2,0.529,5.9,6.8,0.87,0.8,2.8,3.6,4.6,1.8,0.2,3.8,4.5,29.4,NA,116,109
Career,NA,,NBA,,290,149,7669,10.9,21.5,0.506,1.6,3.7,0.437,9.3,17.8,0.52,5.1,6,0.841,1.5,2.7,4.3,4.5,1.7,0.2,3.8,4.8,28.5,NA,115,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NJN,NBA,,195,149,6569,11,21.5,0.511,1.7,3.8,0.437,9.4,17.8,0.526,4.8,5.7,0.846,1.4,2.7,4.1,4.2,1.8,0.2,3.7,4.5,28.5,NA,115,111
2 seasons,NA,POR,NBA,,95,0,1100,10.2,21.3,0.48,1.5,3.4,0.438,8.7,17.9,0.488,6.4,7.8,0.824,2.6,2.9,5.5,5.8,1.2,0.1,4.6,6.6,28.3,NA,112,108
