,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,22,DET,NBA,SG,12,84,3%,72%,25%,,,-8.5,-12.7,0,1,2,0,0,1,15,0,1
2008-09,23,DET,NBA,SG,4,66,,57%,43%,,,-4.1,+25.7,2,0,5,0,2,0,2,0,0
2009-10,24,DEN,NBA,SG,6,120,2%,95%,3%,,,-1.1,+1.2,1,0,10,0,4,0,17,1,0
2010-11,25,DEN,NBA,SG,3,85,,83%,17%,,,-10.4,-7.7,2,0,5,1,2,0,16,0,7
2011-12,26,DEN,NBA,SG,7,229,,80%,20%,,,-0.1,-1.1,2,5,10,0,4,0,44,0,5
2014-15,29,POR,NBA,SG,3,60,,71%,29%,,,-37.9,-37.4,1,1,1,1,1,0,5,1,2
Career,,,NBA,,35,644,1%,79%,20%,,,-6.7,-3.7,8,7,33,2,13,1,99,2,15
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DEN,NBA,,16,434,,85%,15%,,,-2.4,-1.7,5,5,25,1,10,0,77,1,12
2 seasons,,DET,NBA,,16,150,2%,66%,33%,,,-6.6,+4.2,2,1,7,0,2,1,17,0,1
1 season,,POR,NBA,,3,60,,71%,29%,,,-37.9,-37.4,1,1,1,1,1,0,5,1,2
