,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2004-05,19,UCLA,29,907,106,240,39,101,63,89,,97,63,18,7,,,314,.442,.386,.708,31.3,10.8,3.3,2.2
2005-06,20,UCLA,39,1303,203,439,83,227,129,160,,164,69,24,5,,,618,.462,.366,.806,33.4,15.8,4.2,1.8
2006-07,21,UCLA,36,1186,210,456,87,232,101,126,,99,70,22,8,,,608,.461,.375,.802,32.9,16.9,2.8,1.9
Career,,,104,3396,519,1135,209,560,293,375,,360,202,64,20,,,1540,.457,.373,.781,32.7,14.8,3.5,1.9
