,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1971-72,23,NYK,NBA,,5,10,3,5,,,7,5,,,5,12
1972-73,24,NYK,NBA,,4,8,5,6,,,6,7,,,6,13
1973-74,25,NYK,NBA,,5,7,1,2,,,5,5,,,4,10
Career,,,,,5,10,5,6,,,7,7,,,6,13
