Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,23,WSB,NBA,SG,70,12,1443,6.3,14.3,0.439,0.1,0.8,0.097,6.2,13.5,0.458,2.8,3.9,0.707,1.6,2,3.7,4.4,0.6,0.4,2.8,3.2,15.4
1991-92,24,WSB,NBA,SG,81,6,1665,7.9,18.3,0.433,0.1,0.7,0.176,7.8,17.6,0.443,3.2,3.8,0.841,1.6,2,3.6,3.1,0.7,0.2,1.9,3.5,19.2
Career,NA,,NBA,,151,18,3108,7.1,16.4,0.435,0.1,0.8,0.138,7,15.7,0.449,3,3.9,0.778,1.6,2,3.6,3.7,0.7,0.3,2.4,3.3,17.4
