Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,21,NYK,NBA,,4,NA,NA,0.484,0.615,NA,NA,NA,NA,NA,0.2,-0.1,0.2,NA
1950-51,22,NYK,NBA,,14,NA,NA,0.471,0.407,NA,NA,NA,NA,NA,0.5,0.3,0.8,NA
1951-52,23,NYK,NBA,SF,14,414,15.4,0.523,0.508,NA,NA,NA,14.7,NA,0.8,0.2,1.1,0.124
1952-53,24,NYK,NBA,SG,11,340,19.4,0.519,0.545,NA,NA,NA,18,NA,1,0.4,1.4,0.192
Career,NA,,NBA,,43,754,17.2,0.505,0.501,NA,NA,NA,16.2,NA,2.6,0.8,3.4,0.155
