Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1951-52,24,MLH,NBA,NA,6,41,3.8,0.305,0.308,NA,NA,NA,NA,NA,-0.1,0,-0.1,-0.1
Career,NA,,NBA,NA,6,41,3.8,0.305,0.308,NA,NA,NA,NA,NA,-0.1,0,-0.1,-0.1
