Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Raymond Townsend,,0.8,0.4,-0.2
Glenn Hansen,95.6,0.8,0.4,-0.1
Andre McCarter,79.6,0.8,0.3,0
Sergey Karasev,78.6,0.7,0.3,-0.1
Acie Law,75.3,0.7,0.6,-0.1
Greg Graham,73.4,0.8,0.3,0.1
Greg Sutton,71.7,0.8,0.2,-0.1
Jim Farmer,70.4,0.7,0.4,-0.4
Joe Harris,67.6,0.8,0.2,0
Earl Boykins,67.4,0.8,0.3,-0.3
Tate George,67.4,1.1,0.4,-0.1
