,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,23,LAL,NBA,C,32,203,,,,,100%,-12.0,-14.4,2,4,26,3,5,0,14,1,8
2013-14,24,LAL,NBA,C,65,1089,,,,,100%,-5.8,+0.5,9,15,85,13,44,6,135,6,28
2014-15,25,LAL,NBA,C,67,1133,,,,,100%,-3.3,+5.3,15,6,57,12,31,4,131,2,13
2015-16,26,LAL,NBA,C,25,320,,,,,100%,-6.1,+4.6,3,3,32,4,13,0,34,0,9
Career,,,NBA,,189,2745,,,,,100%,-5.2,+1.9,29,28,200,32,93,10,314,9,58
