,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,23,LAL,NBA,C,32,203,.375,7.5,1.000,.313,.396,.188,.104,.000,.375,.533,.316,.333,.200,,.778,.167,7,,,,0,0
2013-14,24,LAL,NBA,C,65,1089,.477,7.8,1.000,.283,.377,.223,.117,.000,.477,.682,.434,.358,.343,,.818,.137,36,,,,0,0
2014-15,25,LAL,NBA,C,67,1133,.412,10.4,.997,.157,.301,.297,.242,.003,.413,.646,.348,.352,.419,.000,.683,.029,7,,.000,,0,0
2015-16,26,LAL,NBA,C,25,320,.413,7.1,1.000,.280,.373,.213,.133,.000,.413,.619,.143,.625,.400,,.710,.067,5,,,,0,0
Career,,,NBA,,189,2745,.436,8.8,.999,.232,.346,.251,.170,.001,.437,.651,.361,.377,.387,.000,.752,.086,55,,.000,,0,0
