Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2012-13,20,TOR,NBA,C,62,1482,15.6,0.619,0,0.505,9.6,20.5,14.9,5,0.6,4.2,17.4,16.9,NA,2.5,1.5,3.9,0.127,NA,-1.1,0,-1.2,0.3
2013-14,21,TOR,NBA,C,81,2282,16.1,0.579,0.001,0.385,11.5,25.1,18.2,4.2,0.5,2.5,14.7,18.5,NA,3.5,3.2,6.7,0.141,NA,-0.6,-0.7,-1.3,0.4
2014-15,22,TOR,NBA,C,80,2096,20.6,0.623,0.002,0.423,11.8,26.3,19.1,3.1,0.8,3.6,12.4,19.1,NA,5.8,2.4,8.2,0.189,NA,1.4,-0.9,0.5,1.3
2015-16,23,TOR,NBA,C,60,1557,22.6,0.61,0,0.397,13.8,26.3,20.1,4.8,0.8,4.2,11.9,20.9,NA,4.5,2.4,6.9,0.211,NA,2.1,-0.5,1.7,1.4
2016-17,24,TOR,NBA,C,80,2066,20.1,0.601,0.003,0.309,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,NA,4.9,3,7.9,0.183,NA,1.1,-0.8,0.3,1.2
2017-18,25,TOR,NBA,C,77,1727,22.5,0.628,0.108,0.307,12.1,30.3,21.4,7.5,0.8,3.2,12.9,22.7,NA,4.6,3,7.6,0.21,NA,2.4,0,2.4,1.9
2018-19,26,TOT,NBA,C,49,1091,24.4,0.616,0.089,0.344,10.7,31.4,21.1,12,0.8,4.4,12.7,28.5,NA,2.2,1.9,4.2,0.183,NA,2.2,0.4,2.6,1.3
2018-19,26,TOR,NBA,C,30,564,24.4,0.639,0.116,0.363,10.6,30.2,20.6,8.5,1.1,3.4,11.5,25.9,NA,1.6,1.1,2.6,0.224,NA,2.3,0.8,3.2,0.7
2018-19,26,MEM,NBA,C,19,527,24.4,0.594,0.065,0.326,10.9,32.7,21.6,15.7,0.6,5.4,13.8,31.4,NA,0.7,0.9,1.5,0.14,NA,2.1,0,2.1,0.5
2019-20,27,MEM,NBA,C,62,1630,22.3,0.631,0.12,0.256,12.5,31.9,22.4,10.2,0.7,3.7,12.8,21.4,NA,3.8,2.4,6.2,0.182,NA,2.2,0,2.3,1.8
Career,NA,,NBA,,551,13931,20.2,0.613,0.043,0.356,11.9,27.4,19.7,5.9,0.8,3.4,13.1,20.5,NA,31.8,19.7,51.5,0.177,NA,1.1,-0.4,0.7,9.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,TOR,NBA,,470,11774,19.7,0.611,0.028,0.375,11.8,26.6,19.2,4.9,0.8,3.3,13.1,19.9,NA,27.3,16.4,43.8,0.179,NA,0.9,-0.4,0.5,7.3
2 seasons,NA,MEM,NBA,,81,2157,22.8,0.62,0.104,0.277,12.1,32.1,22.2,11.6,0.7,4.1,13.1,23.8,NA,4.5,3.2,7.7,0.171,NA,2.2,0,2.2,2.3
