,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,20,TOR,NBA,C,62,1482,.557,5.9,1.000,.451,.339,.107,.104,.000,.557,.697,.460,.436,.395,,.578,.153,52,,,,0,0
2013-14,21,TOR,NBA,C,81,2282,.531,5.8,.999,.417,.376,.120,.086,.001,.532,.660,.488,.370,.328,.000,.593,.127,80,,.000,,0,0
2014-15,22,TOR,NBA,C,80,2096,.572,4.5,.998,.505,.380,.063,.051,.002,.573,.669,.500,.390,.394,.000,.534,.113,63,,.000,,0,0
2015-16,23,TOR,NBA,C,60,1557,.565,4.2,1.000,.543,.312,.084,.062,.000,.565,.646,.473,.489,.424,,.611,.112,53,,,,0,0
2016-17,24,TOR,NBA,C,80,2066,.557,6.3,.997,.446,.295,.145,.113,.003,.557,.626,.570,.431,.405,.500,.615,.100,67,1.000,.000,,1,0
2017-18,25,TOR,NBA,C,77,1727,.568,6.4,.892,.443,.333,.093,.025,.108,.587,.704,.472,.406,.706,.405,.636,.108,71,.900,.081,.667,0,0
2018-19,26,TOT,NBA,C,49,1091,.559,7.0,.911,.390,.375,.115,.030,.089,.586,.681,.545,.435,.438,.292,.578,.076,39,1.000,.063,.667,0,0
2018-19,26,TOR,NBA,C,30,564,.575,7.4,.884,.367,.386,.112,.019,.116,.611,.684,.600,.448,.400,.300,.629,.073,18,1.000,.033,1.000,0,0
2018-19,26,MEM,NBA,C,19,527,.545,6.6,.935,.412,.366,.118,.039,.065,.563,.678,.490,.424,.455,.278,.531,.079,21,1.000,.111,.500,0,0
2019-20,27,MEM,NBA,C,62,1630,.586,7.1,.880,.429,.358,.067,.026,.120,.616,.734,.540,.318,.471,.367,.584,.090,55,1.000,.114,.333,1,0
Career,,,NBA,,551,13931,.562,5.9,.957,.452,.346,.099,.060,.043,.571,.675,.508,.410,.412,.361,.592,.108,480,.959,.088,.500,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,TOR,NBA,,470,11774,.559,5.7,.972,.459,.343,.103,.068,.028,.565,.666,.504,.419,.407,.370,.597,.113,404,.925,.065,.714,1,0
2 seasons,,MEM,NBA,,81,2157,.574,7.0,.896,.424,.360,.082,.030,.104,.600,.718,.525,.364,.464,.351,.569,.087,76,1.000,.113,.364,1,0
