,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,21,TOR,NBA,C,7,200,.633,5.3,1.000,.429,.408,.143,.020,.000,.633,.857,.500,.429,.000,,.710,.122,6,,,,0,0
2014-15,22,TOR,NBA,C,4,106,.500,4.6,1.000,.474,.395,.105,.026,.000,.500,.667,.400,.000,1.000,,.632,.158,4,,,,0,0
2015-16,23,TOR,NBA,C,12,321,.567,5.0,1.000,.550,.225,.167,.058,.000,.567,.621,.481,.700,.000,,.603,.092,10,,,,0,0
2016-17,24,TOR,NBA,C,10,226,.543,5.6,.988,.358,.457,.123,.049,.012,.550,.621,.595,.300,.250,.000,.818,.099,6,,.000,,0,0
2017-18,25,TOR,NBA,C,10,244,.542,5.0,.953,.477,.299,.168,.009,.047,.549,.627,.563,.278,1.000,.400,.607,.056,5,1.000,.200,.000,0,0
Career,,,NBA,,43,1097,.557,5.1,.985,.468,.332,.149,.035,.015,.560,.654,.527,.424,.214,.333,.665,.094,31,1.000,.167,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,TOR,NBA,,43,1097,.557,5.1,.985,.468,.332,.149,.035,.015,.560,.654,.527,.424,.214,.333,.665,.094,31,1.000,.167,.000,0,0
