,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1982-83,24,MIL,NBA,,5,8,0,1,5,8,2,4,,,7,4,2,2,4,5,10,
1983-84,25,MIL,NBA,,7,12,0,1,7,12,8,12,3,5,6,7,5,2,4,6,22,17.3
1984-85,26,MIL,NBA,,10,16,1,1,10,16,8,10,4,7,10,16,6,2,8,6,25,21.0
1985-86,27,MIL,NBA,,9,20,1,3,8,17,15,17,5,5,10,16,3,2,9,5,23,29.5
1986-87,28,MIL,NBA,,12,18,1,2,12,17,6,8,5,7,9,11,5,2,6,6,28,28.5
1987-88,29,MIL,NBA,,8,14,1,2,8,13,9,10,3,5,6,9,2,1,6,5,21,20.5
1989-90,31,MIL,NBA,,9,15,0,1,9,14,11,13,5,6,7,12,4,1,3,5,25,26.0
1990-91,32,SAS,NBA,,6,11,1,2,6,10,4,6,4,4,8,6,4,3,4,5,12,10.9
1991-92,33,SAS,NBA,,5,14,1,2,4,12,0,0,1,1,2,3,1,1,4,6,11,3.9
Career,,,,,12,20,1,3,12,17,15,17,,,10,16,6,3,9,6,28,
7 Seasons,,MIL,NBA,,12,20,1,3,12,17,15,17,,,10,16,6,2,9,6,28,
2 Seasons,,SAS,NBA,,6,14,1,2,6,12,4,6,4,4,8,6,4,3,4,6,12,10.9
