,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,20,LAC,NBA,SG,76,1358,1%,95%,4%,,,-5.3,-3.0,17,26,42,11,72,0,133,17,46
2001-02,21,LAC,NBA,SG,81,2152,,69%,31%,,,+1.8,+5.2,39,36,63,13,81,0,280,17,67
2002-03,22,LAC,NBA,SG,59,1368,15%,51%,33%,1%,,-5.9,-2.0,24,26,47,6,54,0,117,9,38
2003-04,23,LAC,NBA,SG,65,2338,,91%,9%,,,-3.8,+3.3,57,41,56,23,87,0,303,21,68
2004-05,24,PHO,NBA,SG,79,2839,12%,87%,1%,,,+8.7,+4.4,45,34,104,10,81,0,368,14,45
2005-06,25,NYK,NBA,SF,55,1442,,41%,58%,1%,,-10.4,-5.2,35,10,69,7,44,13,191,7,35
2006-07,26,NYK,NBA,SF,49,1621,,13%,81%,6%,,-2.9,+0.9,31,8,67,11,46,15,241,9,27
2007-08,27,NYK,NBA,SF,65,1841,,16%,81%,4%,,-9.0,-3.2,37,19,94,6,38,20,264,5,30
2008-09,28,NYK,NBA,SG,72,1894,1%,54%,45%,1%,,-3.1,-0.7,39,18,75,2,57,12,265,15,44
2009-10,29,MIA,NBA,SF,76,2082,,10%,90%,,,+5.4,+5.2,36,13,88,3,30,24,202,5,20
2010-11,30,ORL,NBA,SF,57,955,,12%,87%,1%,,+2.6,-4.7,21,8,33,1,17,16,88,1,14
2011-12,31,ORL,NBA,SF,48,866,,2%,98%,1%,,-3.6,-6.2,20,5,37,3,13,5,94,4,4
2012-13,32,NYK,NBA,SF,1,29,,34%,67%,,,-16.1,-20.7,2,0,1,0,1,0,2,0,0
Career,,,NBA,,783,20785,3%,51%,46%,1%,,-1.3,+0.6,403,244,776,96,621,105,2548,124,438
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAC,NBA,,281,7216,3%,78%,19%,,,-2.8,+1.7,137,129,208,53,294,0,833,64,219
5 seasons,,NYK,NBA,,242,6827,,31%,66%,3%,,-6.2,-2.0,144,55,306,26,186,60,963,36,136
2 seasons,,ORL,NBA,,105,1821,,7%,92%,1%,,-0.4,-5.4,41,13,70,4,30,21,182,5,18
1 season,,PHO,NBA,,79,2839,12%,87%,1%,,,+8.7,+4.4,45,34,104,10,81,0,368,14,45
1 season,,MIA,NBA,,76,2082,,10%,90%,,,+5.4,+5.2,36,13,88,3,30,24,202,5,20
