,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,24,PHO,NBA,SG,15,564,9%,87%,3%,,,+3.2,-6.2,7,3,30,2,14,0,65,2,7
2009-10,29,MIA,NBA,SF,5,149,,11%,89%,,,-18.1,-26.7,2,2,8,0,2,1,18,1,3
2010-11,30,ORL,NBA,SF,6,98,,18%,82%,,,-0.4,-3.7,2,0,2,0,1,1,5,0,0
2011-12,31,ORL,NBA,SF,5,74,,,98%,2%,,+0.1,+18.6,3,2,2,1,0,0,4,0,0
2012-13,32,NYK,NBA,SF,5,14,,7%,93%,,,+1.4,-2.0,0,0,0,0,0,0,0,0,0
Career,,,NBA,,36,899,6%,59%,35%,,,-1.0,-7.2,14,7,42,3,17,2,92,3,10
,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHO,NBA,,15,564,9%,87%,3%,,,+3.2,-6.2,7,3,30,2,14,0,65,2,7
2 seasons,,ORL,NBA,,11,172,,11%,89%,1%,,-0.2,+5.9,5,2,4,1,1,1,9,0,0
1 season,,MIA,NBA,,5,149,,11%,89%,,,-18.1,-26.7,2,2,8,0,2,1,18,1,3
1 season,,NYK,NBA,,5,14,,7%,93%,,,+1.4,-2.0,0,0,0,0,0,0,0,0,0
