,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2000-01,20,LAC,NBA,43:08,8,18,4,6,8,17,5,7,8,6,11,4,4,1,4,5,21,20.3
2001-02,21,LAC,NBA,38:55,12,24,7,12,9,17,8,11,5,8,12,6,4,2,4,6,31,26.5
2002-03,22,LAC,NBA,40:04,8,20,5,12,8,16,8,9,8,8,12,4,3,1,4,5,24,18.7
2003-04,23,LAC,NBA,45:42,17,30,8,11,12,21,8,8,8,9,16,9,3,2,7,5,44,33.6
2004-05,24,PHO,NBA,50:02,12,23,9,17,8,13,7,9,6,12,14,6,4,2,4,6,37,31.8
2005-06,25,NYK,NBA,44:42,7,14,4,8,7,13,4,9,4,11,13,5,3,2,3,5,19,16.2
2006-07,26,NYK,NBA,56:16,14,25,7,12,9,15,7,9,6,14,16,6,3,2,6,6,35,29.7
2007-08,27,NYK,NBA,49:50,8,20,5,10,7,16,6,9,4,11,15,7,3,2,4,6,22,17.1
2008-09,28,NYK,NBA,43:36,11,24,7,13,9,14,9,10,4,9,12,8,3,1,6,6,34,28.4
2009-10,29,MIA,NBA,42:36,8,17,7,12,5,9,5,6,6,10,14,4,4,1,3,5,25,23.5
2010-11,30,ORL,NBA,43:30,6,17,4,10,5,9,6,8,3,9,9,5,2,1,2,5,20,15.0
2011-12,31,ORL,NBA,35:15,5,9,5,7,3,6,5,5,2,9,9,3,3,2,3,6,15,13.8
2012-13,32,NYK,NBA,28:55,1,11,1,4,0,7,2,2,5,5,10,1,0,0,2,1,5,1.0
Career,,,,56:16,17,30,9,17,12,21,9,11,8,14,16,9,4,2,7,6,44,33.6
4 Seasons,,LAC,NBA,45:42,17,30,8,12,12,21,8,11,8,9,16,9,4,2,7,6,44,33.6
5 Seasons,,NYK,NBA,56:16,14,25,7,13,9,16,9,10,6,14,16,8,3,2,6,6,35,29.7
2 Seasons,,ORL,NBA,43:30,6,17,5,10,5,9,6,8,3,9,9,5,3,2,3,6,20,15.0
1 Season,,PHO,NBA,50:02,12,23,9,17,8,13,7,9,6,12,14,6,4,2,4,6,37,31.8
1 Season,,MIA,NBA,42:36,8,17,7,12,5,9,5,6,6,10,14,4,4,1,3,5,25,23.5
