,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2004-05,19,DUKE,33,634,66,165,15,47,59,111,,150,27,28,9,,,206,.400,.319,.532,19.2,6.2,4.5,0.8
2005-06,20,DUKE,24,517,61,135,25,61,24,37,,82,29,20,3,,,171,.452,.410,.649,21.5,7.1,3.4,1.2
2006-07,21,DUKE,33,1052,174,364,44,121,73,123,,177,66,44,17,,,465,.478,.364,.593,31.9,14.1,5.4,2.0
2007-08,22,DUKE,34,1051,172,351,40,103,110,183,,197,100,53,11,84,,494,.490,.388,.601,30.9,14.5,5.8,2.9
Career,,,124,3254,473,1015,124,332,266,454,,606,222,145,40,84,,1336,.466,.373,.586,26.2,10.8,4.9,1.8
