Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1985-86,23,SEA,NBA,SF,3,0,14,3.5,14.1,0.25,0,0,NA,3.5,14.1,0.25,3.5,14.1,0.25,10.6,0,10.6,3.5,0,0,10.6,7,10.6,NA,57,114
1992-93,30,TOT,NBA,PF-SF,19,0,76,12.2,25.1,0.487,0,1.3,0,12.2,23.8,0.514,1.9,2.6,0.75,4.5,7.7,12.2,1.9,1.3,1.3,4.5,7.1,26.4,NA,94,108
1992-93,30,PHO,NBA,PF,10,0,35,15.1,24.7,0.611,0,1.4,0,15.1,23.4,0.647,0,0,NA,2.7,8.2,11,1.4,1.4,1.4,6.9,9.6,30.2,NA,93,106
1992-93,30,LAC,NBA,SF,1,0,1,0,48.5,0,0,0,NA,0,48.5,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,117
1992-93,30,MIL,NBA,SF,3,0,25,8,22,0.364,0,0,NA,8,22,0.364,6,8,0.75,6,6,12,4,2,0,4,8,22,NA,94,111
1992-93,30,ATL,NBA,PF,5,0,15,13.1,29.5,0.444,0,3.3,0,13.1,26.2,0.5,0,0,NA,6.6,9.8,16.4,0,0,3.3,0,0,26.2,NA,106,110
Career,NA,,NBA,,22,0,90,10.9,23.4,0.465,0,1.1,0,10.9,22.3,0.488,2.2,4.4,0.5,5.4,6.5,12,2.2,1.1,1.1,5.4,7.1,23.9,NA,87,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,10,0,35,15.1,24.7,0.611,0,1.4,0,15.1,23.4,0.647,0,0,NA,2.7,8.2,11,1.4,1.4,1.4,6.9,9.6,30.2,NA,93,106
1 season,NA,ATL,NBA,,5,0,15,13.1,29.5,0.444,0,3.3,0,13.1,26.2,0.5,0,0,NA,6.6,9.8,16.4,0,0,3.3,0,0,26.2,NA,106,110
1 season,NA,MIL,NBA,,3,0,25,8,22,0.364,0,0,NA,8,22,0.364,6,8,0.75,6,6,12,4,2,0,4,8,22,NA,94,111
1 season,NA,SEA,NBA,,3,0,14,3.5,14.1,0.25,0,0,NA,3.5,14.1,0.25,3.5,14.1,0.25,10.6,0,10.6,3.5,0,0,10.6,7,10.6,NA,57,114
1 season,NA,LAC,NBA,,1,0,1,0,48.5,0,0,0,NA,0,48.5,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,117
