Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,23,SEA,NBA,SF,3,0,14,2.6,10.3,0.25,0,0,NA,2.6,10.3,0.25,2.6,10.3,0.25,7.7,0,7.7,2.6,0,0,7.7,5.1,7.7
1992-93,30,TOT,NBA,PF-SF,19,0,76,9,18.5,0.487,0,0.9,0,9,17.5,0.514,1.4,1.9,0.75,3.3,5.7,9,1.4,0.9,0.9,3.3,5.2,19.4
1992-93,30,PHO,NBA,PF,10,0,35,11.3,18.5,0.611,0,1,0,11.3,17.5,0.647,0,0,NA,2.1,6.2,8.2,1,1,1,5.1,7.2,22.6
1992-93,30,LAC,NBA,SF,1,0,1,0,36,0,0,0,NA,0,36,0,0,0,NA,0,0,0,0,0,0,0,0,0
1992-93,30,MIL,NBA,SF,3,0,25,5.8,15.8,0.364,0,0,NA,5.8,15.8,0.364,4.3,5.8,0.75,4.3,4.3,8.6,2.9,1.4,0,2.9,5.8,15.8
1992-93,30,ATL,NBA,PF,5,0,15,9.6,21.6,0.444,0,2.4,0,9.6,19.2,0.5,0,0,NA,4.8,7.2,12,0,0,2.4,0,0,19.2
Career,NA,,NBA,,22,0,90,8,17.2,0.465,0,0.8,0,8,16.4,0.488,1.6,3.2,0.5,4,4.8,8.8,1.6,0.8,0.8,4,5.2,17.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,10,0,35,11.3,18.5,0.611,0,1,0,11.3,17.5,0.647,0,0,NA,2.1,6.2,8.2,1,1,1,5.1,7.2,22.6
1 season,NA,ATL,NBA,,5,0,15,9.6,21.6,0.444,0,2.4,0,9.6,19.2,0.5,0,0,NA,4.8,7.2,12,0,0,2.4,0,0,19.2
1 season,NA,MIL,NBA,,3,0,25,5.8,15.8,0.364,0,0,NA,5.8,15.8,0.364,4.3,5.8,0.75,4.3,4.3,8.6,2.9,1.4,0,2.9,5.8,15.8
1 season,NA,SEA,NBA,,3,0,14,2.6,10.3,0.25,0,0,NA,2.6,10.3,0.25,2.6,10.3,0.25,7.7,0,7.7,2.6,0,0,7.7,5.1,7.7
1 season,NA,LAC,NBA,,1,0,1,0,36,0,0,0,NA,0,36,0,0,0,NA,0,0,0,0,0,0,0,0,0
