Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Loren Meyer,,1.1,-0.3,-0.3
DeSagana Diop,70.1,1,-0.2,-0.3
Garfield Smith,54.5,1,-0.1,-0.2
Robert Swift,46.2,1.1,0,-0.2
Zendon Hamilton,35.6,1.1,0,0
Don Martin,18.9,1.6,-0.1,-0.2
Wallace Bryant,18.4,1.3,0,0
Luke Witte,14.2,1,0.1,0.1
Mark McNamara,13.9,1.2,0.4,-0.2
Granville Waiters,11.6,1.3,0.2,-0.2
Žan Tabak,11.1,1.1,0.2,0.1
