,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,20,CHI,NBA,PF,72,966,.475,4.5,.993,.652,.124,.124,.092,.007,.479,.603,.314,.257,.115,.000,.664,.287,76,,.500,.000,0,0
2007-08,21,CHI,NBA,PF,74,1330,.423,8.2,.986,.457,.130,.120,.280,.014,.426,.488,.404,.264,.407,.167,.654,.145,59,1.000,.500,.333,0,0
2008-09,22,CHI,NBA,PF,79,2175,.451,8.9,.987,.435,.097,.141,.315,.013,.453,.589,.197,.406,.363,.333,.679,.176,106,.667,.333,.000,1,0
2009-10,23,TOT,NBA,PF-C,54,1220,.462,8.2,.993,.433,.140,.136,.283,.007,.465,.560,.271,.404,.445,.000,.665,.136,51,,.333,.000,0,0
2009-10,23,CHI,NBA,PF,29,678,.483,8.3,.995,.444,.146,.093,.312,.005,.485,.582,.300,.368,.469,.000,.727,.137,26,,.000,,0,0
2009-10,23,CHA,NBA,C,25,542,.442,8.2,.991,.423,.135,.177,.256,.009,.446,.538,.241,.421,.418,.000,.600,.135,25,,.500,.000,0,0
2010-11,24,CHA,NBA,C,41,861,.471,9.5,.991,.332,.193,.193,.272,.009,.476,.673,.281,.422,.411,.000,.705,.130,33,,.333,.000,1,0
2011-12,25,CHA,NBA,PF,54,1013,.367,12.4,.991,.223,.104,.211,.453,.009,.367,.479,.265,.391,.324,.333,.731,.055,12,1.000,.667,.500,0,0
2012-13,26,CHA,NBA,PF,26,360,.353,14.2,.941,.154,.096,.169,.522,.059,.352,.381,.077,.435,.366,.375,.756,.044,2,1.000,.500,.250,0,0
2014-15,28,MEM,NBA,PF,2,7,1.000,13.0,1.000,.000,.000,1.000,.000,.000,1.000,,,1.000,,,1.000,.000,0,,,,0,0
Career,,,NBA,,402,7932,.438,9.0,.987,.408,.125,.152,.302,.013,.440,.565,.277,.377,.372,.235,.683,.148,339,.875,.441,.200,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHI,NBA,,254,5149,.452,7.8,.989,.480,.117,.126,.266,.011,.454,.565,.298,.340,.376,.222,.676,.182,267,.750,.389,.143,1,0
4 seasons,,CHA,NBA,,146,2776,.415,10.8,.984,.292,.139,.192,.361,.016,.418,.563,.250,.412,.368,.250,.694,.095,72,1.000,.500,.250,1,0
1 season,,MEM,NBA,,2,7,1.000,13.0,1.000,.000,.000,1.000,.000,.000,1.000,,,1.000,,,1.000,.000,0,,,,0,0
