Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,22,MNL,NBA,SF,66,NA,989,3.6,10,0.358,2.5,3.8,0.667,6.3,2.7,4.7,9.7
1953-54,23,MNL,NBA,SF,70,NA,1155,2.7,9,0.306,2,3.5,0.571,6.4,2.5,4.4,7.5
1954-55,24,MNL,NBA,SF,62,NA,980,3.9,12.1,0.324,2.5,3.5,0.713,7.6,2.1,3.9,10.3
1955-56,25,TOT,NBA,SF,27,NA,352,2.5,9.1,0.27,2.5,3.8,0.649,7.8,3.9,5.2,7.4
1955-56,25,MNL,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-56,25,FTW,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,NBA,,225,NA,3476,3.3,10.2,0.323,2.3,3.6,0.647,6.8,2.6,4.4,8.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MNL,NBA,,198,NA,3124,3.4,10.3,0.328,2.3,3.6,0.646,6.7,2.4,4.3,9.1
1 season,NA,FTW,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
