Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,22,MNL,NBA,SF,66,NA,989,98,274,0.358,70,105,0.667,173,74,128,266
1953-54,23,MNL,NBA,SF,70,NA,1155,88,288,0.306,64,112,0.571,204,79,140,240
1954-55,24,MNL,NBA,SF,62,NA,980,107,330,0.324,67,94,0.713,206,58,107,281
1955-56,25,TOT,NBA,SF,27,NA,352,24,89,0.27,24,37,0.649,76,38,51,72
1955-56,25,MNL,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-56,25,FTW,NBA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,NBA,,225,NA,3476,317,981,0.323,225,348,0.647,659,249,426,859
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MNL,NBA,,198,NA,3124,293,892,0.328,201,311,0.646,583,211,375,787
1 season,NA,FTW,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
