,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1952-53,22,MNL,NBA,,5,,3,5,,,5,10
1953-54,23,MNL,NBA,,3,,5,6,,,5,11
1954-55,24,MNL,NBA,,4,,3,3,,,3,10
Career,,,,,5,,5,6,,,5,11
