,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,23,TOT,NBA,PG,12,74,100%,,,,,-2.7,-5.2,7,2,4,2,4,1,32,0,3
2009-10,23,CLE,NBA,PG,5,10,100%,,,,,+50.9,+43.6,1,0,0,0,1,0,4,0,0
2009-10,23,SAS,NBA,PG,3,25,100%,,,,,+8.1,+2.4,1,1,1,0,2,1,15,0,1
2009-10,23,WAS,NBA,PG,4,39,100%,,,,,-24.1,-18.8,5,1,3,2,1,0,13,0,2
Career,,,NBA,,12,74,100%,,,,,-2.7,-5.2,7,2,4,2,4,1,32,0,3
,,,,,,,,,,,,,,,,,,,,,,
1 season,,CLE,NBA,,5,10,100%,,,,,+50.9,+43.6,1,0,0,0,1,0,4,0,0
1 season,,WAS,NBA,,4,39,100%,,,,,-24.1,-18.8,5,1,3,2,1,0,13,0,2
1 season,,SAS,NBA,,3,25,100%,,,,,+8.1,+2.4,1,1,1,0,2,1,15,0,1
