,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,27,ATL,NBA,PF,56,934,,,4%,64%,33%,+2.7,-1.6,27,17,49,13,49,10,72,19,42
2012-13,28,ATL,NBA,PF,69,1035,,,26%,71%,3%,-0.3,-1.1,34,23,57,8,65,10,107,17,45
Career,,,NBA,,125,1969,,,15%,67%,17%,+1.1,-1.3,61,40,106,21,114,20,179,36,87
