Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1977-78,25,DET,NBA,PF,4,NA,48,11.1,20.4,0.545,1.9,4.6,0.4,7.4,7.4,14.9,2.8,0,0,2.8,4.6,24.1,NA,111,105
Career,NA,,NBA,,4,NA,48,11.1,20.4,0.545,1.9,4.6,0.4,7.4,7.4,14.9,2.8,0,0,2.8,4.6,24.1,NA,111,105
