Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,25,DET,NBA,PF,4,NA,48,12,22,0.545,2,5,0.4,8,8,16,3,0,0,3,5,26
Career,NA,,NBA,,4,NA,48,12,22,0.545,2,5,0.4,8,8,16,3,0,0,3,5,26
