Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,22,KEN,ABA,SG,78,NA,15.6,2.2,5.3,0.416,0,0.1,0.273,2.2,5.2,0.42,0.419,1.2,1.6,0.752,1.2,1.7,2.9,2.4,NA,1.6,1.7,5.6
1971-72,23,KEN,ABA,SG,65,NA,13.7,2,4.6,0.442,0.2,0.6,0.4,1.8,4,0.448,0.468,1.3,1.5,0.857,1,1.4,2.4,1.5,NA,1.2,2.3,5.6
Career,NA,,ABA,,143,NA,14.7,2.1,5,0.427,0.1,0.4,0.373,2,4.7,0.431,0.44,1.2,1.5,0.799,1.1,1.6,2.7,2,NA,1.4,2,5.6
