Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,22,KEN,ABA,SG,19,NA,318,47,124,0.379,0,2,0,47,122,0.385,0.379,37,47,0.787,37,29,66,53,NA,29,30,131
1971-72,23,KEN,ABA,SG,6,NA,170,33,63,0.524,1,4,0.25,32,59,0.542,0.532,5,5,1,NA,NA,17,15,NA,11,23,72
Career,NA,,ABA,,25,NA,488,80,187,0.428,1,6,0.167,79,181,0.436,0.43,42,52,0.808,37,29,83,68,NA,40,53,203
