Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,22,KEN,ABA,SG,78,NA,1213,173,416,0.416,3,11,0.273,170,405,0.42,0.419,91,121,0.752,91,134,225,188,NA,124,135,440
1971-72,23,KEN,ABA,SG,65,NA,889,133,301,0.442,16,40,0.4,117,261,0.448,0.468,84,98,0.857,67,91,158,98,NA,81,151,366
Career,NA,,ABA,,143,NA,2102,306,717,0.427,19,51,0.373,287,666,0.431,0.44,175,219,0.799,158,225,383,286,NA,205,286,806
