Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,22,KEN,ABA,SG,78,NA,1213,5.1,12.3,0.416,0.1,0.3,0.273,5,12,0.42,2.7,3.6,0.752,2.7,4,6.7,5.6,NA,3.7,4,13.1
1971-72,23,KEN,ABA,SG,65,NA,889,5.4,12.2,0.442,0.6,1.6,0.4,4.7,10.6,0.448,3.4,4,0.857,2.7,3.7,6.4,4,NA,3.3,6.1,14.8
Career,NA,,ABA,,143,NA,2102,5.2,12.3,0.427,0.3,0.9,0.373,4.9,11.4,0.431,3,3.8,0.799,2.7,3.9,6.6,4.9,NA,3.5,4.9,13.8
