,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,23,LAL,NBA,SG,4,10,45%,55%,,,,-20.1,-15.7,0,0,0,0,0,0,0,0,0
2012-13,24,LAL,NBA,SG,3,80,,70%,30%,,,-29.7,-15.7,0,4,4,0,0,0,7,0,2
2015-16,27,HOU,NBA,PG,2,11,100%,,,,,-17.4,+2.5,0,2,0,0,0,0,0,0,0
Career,,,NBA,,9,101,15%,61%,23%,,,-27.4,-13.7,0,6,4,0,0,0,7,0,2
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAL,NBA,,7,90,5%,69%,26%,,,-28.6,-15.7,0,4,4,0,0,0,7,0,2
1 season,,HOU,NBA,,2,11,100%,,,,,-17.4,+2.5,0,2,0,0,0,0,0,0,0
