Season,Team,Lg,Salary
1993-94,Philadelphia 76ers,NBA,"$700,000"
1994-95,Philadelphia 76ers,NBA,"$910,000"
1995-96,New Jersey Nets,NBA,"$1,120,000"
1996-97,Seattle SuperSonics,NBA,"$1,330,000"
1997-98,Cleveland Cavaliers,NBA,"$1,540,000"
Career,(may be incomplete),,"$5,600,000"
