,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,24,BOS,NBA,,0,2,0,0,,,3,0,,,1,0
1968-69,26,SDR,NBA,,6,14,4,7,,,15,2,,,5,16
1971-72,29,MIL,NBA,,2,,2,2,,,,,,,,6
Career,,,,,6,,4,7,,,,,,,,16
1 Season,,SDR,NBA,,6,14,4,7,,,15,2,,,5,16
1 Season,,MIL,NBA,,2,,2,2,,,,,,,,6
1 Season,,BOS,NBA,,0,2,0,0,,,3,0,,,1,0
