Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,24,BOS,NBA,PF,38,NA,222,5.7,15.7,0.361,4.4,6.5,0.675,NA,NA,23.7,2.1,NA,NA,6.8,15.7
1967-68,25,SDR,NBA,PF,81,NA,2519,5.1,12.8,0.396,2.6,4.4,0.592,NA,NA,13.5,2.1,NA,NA,3.9,12.7
1968-69,26,SDR,NBA,PF,76,NA,1680,5.1,11.5,0.445,2.5,5.4,0.468,NA,NA,14.3,1.9,NA,NA,4.6,12.7
1969-70,27,SDR,NBA,PF,77,NA,1622,4.8,11.3,0.429,2.4,4.1,0.578,NA,NA,13.8,2.1,NA,NA,4.2,12.1
1970-71,28,SDR,NBA,PF,80,NA,1100,3.6,9.4,0.387,1.7,3.5,0.472,NA,NA,13.3,2,NA,NA,4.2,8.9
1971-72,29,MIL,NBA,PF,74,NA,971,4,8.5,0.467,1.6,3,0.543,NA,NA,11.6,2.2,NA,NA,5.1,9.6
1972-73,30,KCO,NBA,PF,67,NA,643,5.4,12.3,0.436,2.5,3.8,0.657,NA,NA,10.7,1.5,NA,NA,4.8,13.2
1973-74,31,PHI,NBA,PF,75,NA,1592,4.9,10.3,0.474,2.9,4.2,0.686,4.2,8.3,12.5,1.7,1.1,0.5,4.5,12.6
1974-75,32,NOJ,NBA,PF,3,NA,90,2.8,9.2,0.304,2.4,2.8,0.857,3.2,7.2,10.4,1.6,0.8,0,4.8,8
Career,NA,,NBA,,571,NA,10439,4.8,11.2,0.425,2.4,4.2,0.573,4.1,8.2,13.3,2,1.1,0.5,4.4,12
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SDR,NBA,,314,NA,6921,4.8,11.6,0.414,2.4,4.4,0.537,NA,NA,13.7,2,NA,NA,4.2,12
1 season,NA,PHI,NBA,,75,NA,1592,4.9,10.3,0.474,2.9,4.2,0.686,4.2,8.3,12.5,1.7,1.1,0.5,4.5,12.6
1 season,NA,MIL,NBA,,74,NA,971,4,8.5,0.467,1.6,3,0.543,NA,NA,11.6,2.2,NA,NA,5.1,9.6
1 season,NA,KCO,NBA,,67,NA,643,5.4,12.3,0.436,2.5,3.8,0.657,NA,NA,10.7,1.5,NA,NA,4.8,13.2
1 season,NA,BOS,NBA,,38,NA,222,5.7,15.7,0.361,4.4,6.5,0.675,NA,NA,23.7,2.1,NA,NA,6.8,15.7
1 season,NA,NOJ,NBA,,3,NA,90,2.8,9.2,0.304,2.4,2.8,0.857,3.2,7.2,10.4,1.6,0.8,0,4.8,8
