Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,24,BOS,NBA,PF,38,NA,5.8,0.9,2.6,0.361,0.7,1.1,0.675,NA,NA,3.8,0.3,NA,NA,1.1,2.6
1967-68,25,SDR,NBA,PF,81,NA,31.1,4.4,11,0.396,2.2,3.8,0.592,NA,NA,11.7,1.8,NA,NA,3.4,11
1968-69,26,SDR,NBA,PF,76,NA,22.1,3.1,7.1,0.445,1.5,3.3,0.468,NA,NA,8.8,1.2,NA,NA,2.8,7.8
1969-70,27,SDR,NBA,PF,77,NA,21.1,2.8,6.6,0.429,1.4,2.4,0.578,NA,NA,8.1,1.2,NA,NA,2.4,7.1
1970-71,28,SDR,NBA,PF,80,NA,13.8,1.4,3.6,0.387,0.6,1.4,0.472,NA,NA,5.1,0.8,NA,NA,1.6,3.4
1971-72,29,MIL,NBA,PF,74,NA,13.1,1.4,3.1,0.467,0.6,1.1,0.543,NA,NA,4.2,0.8,NA,NA,1.9,3.5
1972-73,30,KCO,NBA,PF,67,NA,9.6,1.4,3.3,0.436,0.7,1,0.657,NA,NA,2.9,0.4,NA,NA,1.3,3.5
1973-74,31,PHI,NBA,PF,75,NA,21.2,2.9,6.1,0.474,1.7,2.5,0.686,2.5,4.9,7.4,1,0.7,0.3,2.7,7.5
1974-75,32,NOJ,NBA,PF,3,NA,30,2.3,7.7,0.304,2,2.3,0.857,2.7,6,8.7,1.3,0.7,0,4,6.7
Career,NA,,NBA,,571,NA,18.3,2.4,5.7,0.425,1.2,2.2,0.573,2.5,4.9,6.8,1,0.7,0.3,2.2,6.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SDR,NBA,,314,NA,22,2.9,7.1,0.414,1.5,2.7,0.537,NA,NA,8.4,1.3,NA,NA,2.6,7.3
1 season,NA,PHI,NBA,,75,NA,21.2,2.9,6.1,0.474,1.7,2.5,0.686,2.5,4.9,7.4,1,0.7,0.3,2.7,7.5
1 season,NA,MIL,NBA,,74,NA,13.1,1.4,3.1,0.467,0.6,1.1,0.543,NA,NA,4.2,0.8,NA,NA,1.9,3.5
1 season,NA,KCO,NBA,,67,NA,9.6,1.4,3.3,0.436,0.7,1,0.657,NA,NA,2.9,0.4,NA,NA,1.3,3.5
1 season,NA,BOS,NBA,,38,NA,5.8,0.9,2.6,0.361,0.7,1.1,0.675,NA,NA,3.8,0.3,NA,NA,1.1,2.6
1 season,NA,NOJ,NBA,,3,NA,30,2.3,7.7,0.304,2,2.3,0.857,2.7,6,8.7,1.3,0.7,0,4,6.7
